"COMP_ID","ID","Code","Quarter","NetRevenue","NetRevenueRate","NetProfitMargin","NetProfitMarginRate","DERatio","PER","PSR","PBR","PCR","OperationActivities","InvestingActivities","FinancingActivities","DividendYield","DividendPayoutRatio","ROA","REO"
1521,11749,"237880","2021-12-01",2352,NULL,136,NULL,37.16,24.67,NULL,1.93,NULL,292,43,-108,0.84,20.96,8.44,6.06
1521,11750,"237880","2022-12-01",2652,NULL,179,NULL,34.87,18.87,NULL,1.77,NULL,246,21,-53,0.94,17.71,10.12,7.44
1521,11751,"237880","2023-12-01",2994,NULL,196,NULL,30.61,17.23,NULL,1.62,NULL,219,14,-72,0.98,16.8,10.16,7.66
1522,11752,"079970","2016-12-01",392,NULL,-5,NULL,89.2,NULL,NULL,2.06,NULL,4,-389,418,0.47,-82.51,-1.37,-0.85
1522,11753,"079970","2017-12-01",395,NULL,-255,NULL,106.7,NULL,NULL,3.11,NULL,-29,-132,123,0,0,-57.97,-29.34
1522,11754,"079970","2018-12-01",411,NULL,-244,NULL,77.12,NULL,NULL,2.2,NULL,-39,-245,302,0,0,-46.43,-24.94
1522,11755,"079970","2019-12-01",408,NULL,-201,NULL,80.54,NULL,NULL,1.46,NULL,4,27,-18,0,0,-37.84,-22.37
1522,11756,"079970","2020-12-01",388,NULL,-261,NULL,66.62,NULL,NULL,2.82,NULL,22,-5,3,0,0,-60.79,-34.86
1522,11757,"079970","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1522,11758,"079970","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1522,11759,"079970","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1523,11760,"084730","2016-12-01",1850,NULL,22,NULL,53.25,49.82,NULL,0.74,NULL,262,-180,-21,0,0,1.71,1.04
1523,11761,"084730","2017-12-01",1979,NULL,28,NULL,42.69,36.59,NULL,0.67,NULL,122,-97,-10,0,0,2.05,1.08
1523,11762,"084730","2018-12-01",1944,NULL,25,NULL,36.62,33.15,NULL,0.51,NULL,91,-78,-77,0,0,1.7,0.95
1523,11763,"084730","2019-12-01",1822,NULL,41,NULL,39.9,18.36,NULL,0.45,NULL,204,-151,-2,0,0,2.76,1.99
1523,11764,"084730","2020-12-01",1976,NULL,85,NULL,42.93,15.09,NULL,0.74,NULL,157,-75,20,0,0,5.56,3.96
1523,11765,"084730","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1523,11766,"084730","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1523,11767,"084730","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1524,11768,"214450","2016-12-01",460,NULL,139,NULL,3.98,27.5,NULL,2.21,NULL,82,-10,-46,0.74,20.28,NULL,NULL
1524,11769,"214450","2017-12-01",545,NULL,130,NULL,3.78,43.04,NULL,3.08,NULL,86,-30,-57,0.51,21.63,7.39,6.8
1524,11770,"214450","2018-12-01",643,NULL,144,NULL,17.96,22.94,NULL,1.69,NULL,52,-184,169,0.89,20.64,7.65,5.04
1524,11771,"214450","2019-12-01",839,NULL,167,NULL,18.17,21.69,NULL,1.71,NULL,193,-116,-91,0.82,17.65,8.2,5.62
1524,11772,"214450","2020-12-01",1087,NULL,328,NULL,20.96,17.4,NULL,2.3,NULL,324,-362,111,0.87,15.07,14.42,11
1524,11773,"214450","2021-12-01",1518,NULL,491,NULL,17.67,16.13,NULL,2.64,NULL,554,-398,-41,0.64,10.28,18.11,14.33
1524,11774,"214450","2022-12-01",1771,NULL,565,NULL,14.52,14.05,NULL,2.25,NULL,612,-300,-60,0.68,9.55,17.52,14.4
1524,11775,"214450","2023-12-01",2042,NULL,642,NULL,13.65,12.37,NULL,1.93,NULL,701,-401,-37,0.68,8.4,17,14.29
1525,11776,"027710","2016-12-01",9005,NULL,157,NULL,297.79,8.32,NULL,0.99,NULL,853,214,-1392,0,0,12.82,1.81
1525,11777,"027710","2017-12-01",8386,NULL,138,NULL,234.45,8.48,NULL,0.75,NULL,310,-162,-215,0,0,9.46,2.08
1525,11778,"027710","2018-12-01",9216,NULL,-60,NULL,288.31,NULL,NULL,0.6,NULL,-676,127,585,0,0,-3.93,-1.46
1525,11779,"027710","2019-12-01",8710,NULL,-51,NULL,282.19,NULL,NULL,0.77,NULL,281,105,-383,2.22,-53.91,-3.3,-2.11
1525,11780,"027710","2020-12-01",9654,NULL,271,NULL,222.38,4.74,NULL,0.62,NULL,100,-670,433,4.33,20.38,14.74,4.18
1525,11781,"027710","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1525,11782,"027710","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1525,11783,"027710","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1526,11784,"318020","2016-12-01",393,NULL,47,NULL,92.51,NULL,NULL,0,NULL,-42,-11,50,NULL,0,25.22,13.53
1526,11785,"318020","2017-12-01",427,NULL,22,NULL,86.18,NULL,NULL,0,NULL,61,-7,-37,NULL,0,10.19,5.39
1526,11786,"318020","2018-12-01",513,NULL,36,NULL,91.47,NULL,NULL,0,NULL,66,-79,42,NULL,0,14.42,7.88
1526,11787,"318020","2019-12-01",622,NULL,85,NULL,50.22,NULL,NULL,0,NULL,100,-50,-71,NULL,0,26.62,15.89
1526,11788,"318020","2020-12-01",489,NULL,-185,NULL,54.4,NULL,NULL,6.61,NULL,105,-260,180,0,0,-42.01,-27.52
1526,11789,"318020","2021-12-01",809,NULL,79,NULL,49.71,28.45,NULL,3.71,NULL,292,-19,-3,0,NULL,14.27,9.55
1526,11790,"318020","2022-12-01",1330,NULL,186,NULL,43.85,12.12,NULL,2.84,NULL,336,-19,-9,0,NULL,26.97,16.02
1526,11791,"318020","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1527,11792,"041020","2016-12-01",132,NULL,-261,NULL,40.15,NULL,NULL,2.27,NULL,-220,184,5,0,0,-55.4,-45.37
1527,11793,"041020","2017-12-01",152,NULL,-146,NULL,21.36,NULL,NULL,1.18,NULL,-104,-53,131,0,0,-41.78,-32.07
1527,11794,"041020","2018-12-01",225,NULL,-98,NULL,13.37,NULL,NULL,1.39,NULL,-35,84,29,0,0,-26.52,-23.13
1527,11795,"041020","2019-12-01",210,NULL,-68,NULL,25.39,NULL,NULL,2.18,NULL,-46,-25,-2,0,0,-20.96,-19.84
1527,11796,"041020","2020-12-01",195,NULL,-1,NULL,54.71,NULL,NULL,2.44,NULL,-50,53,98,0,0,-0.35,-2.31
1527,11797,"041020","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1527,11798,"041020","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1527,11799,"041020","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1528,11800,"290720","2016-12-01",223,NULL,29,NULL,30.24,NULL,NULL,0,NULL,33,-21,-1,NULL,0,NULL,NULL
1528,11801,"290720","2017-12-01",348,NULL,39,NULL,35.71,NULL,NULL,0,NULL,42,-21,-10,NULL,7.65,73.32,54.66
1528,11802,"290720","2018-12-01",530,NULL,60,NULL,7.85,19.15,NULL,2.87,NULL,46,-287,351,0.5,11.25,22.09,19.82
1528,11803,"290720","2019-12-01",648,NULL,45,NULL,11.94,25.19,NULL,2.2,NULL,30,35,-19,0.42,10.6,9.03,8.21
1528,11804,"290720","2020-12-01",1172,NULL,63,NULL,18.13,26.33,NULL,2.91,NULL,54,-137,-10,1.23,32.08,11.76,10.21
1528,11805,"290720","2021-12-01",1861,NULL,34,NULL,24.4,51.5,NULL,2.95,NULL,6,12,-26,1.18,60.95,5.86,4.83
1528,11806,"290720","2022-12-01",2648,NULL,104,NULL,28.84,16.59,NULL,2.61,NULL,75,-74,-14,1.18,19.63,16.86,13.3
1528,11807,"290720","2023-12-01",2840,NULL,180,NULL,25.88,9.59,NULL,2.01,NULL,170,-70,-10,1.18,11.34,23.94,18.83
1529,11808,"128660","2016-12-01",994,NULL,24,NULL,98.48,19.63,NULL,1.29,NULL,-76,-17,92,4.65,93.28,6.84,3.63
1529,11809,"128660","2017-12-01",1350,NULL,54,NULL,82.91,9.8,NULL,1.3,NULL,-25,24,-7,4.73,46.34,13.77,7.23
1529,11810,"128660","2018-12-01",1501,NULL,32,NULL,65.38,16.54,NULL,1.3,NULL,99,-4,-92,4.65,76.94,7.93,4.55
1529,11811,"128660","2019-12-01",1421,NULL,21,NULL,58.93,31.94,NULL,1.66,NULL,56,-7,-44,3.68,117.42,5.19,3.2
1529,11812,"128660","2020-12-01",1281,NULL,47,NULL,58.09,11.94,NULL,1.33,NULL,30,-4,-32,5.25,62.68,11.42,7.21
1529,11813,"128660","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1529,11814,"128660","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1529,11815,"128660","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1530,11816,"041460","2016-12-01",266,NULL,48,NULL,45.99,27.4,NULL,3.58,NULL,56,-10,-6,0.75,17.62,16.33,10.73
1530,11817,"041460","2017-12-01",267,NULL,34,NULL,45.5,40.65,NULL,3.6,NULL,46,3,-8,0.71,24.75,10.6,7.14
1530,11818,"041460","2018-12-01",266,NULL,28,NULL,50.17,30.77,NULL,2.11,NULL,26,43,-7,1.15,30.45,8.19,5.41
1530,11819,"041460","2019-12-01",287,NULL,17,NULL,41.6,57.61,NULL,2.16,NULL,20,-18,42,1.03,53.92,4.42,2.87
1530,11820,"041460","2020-12-01",328,NULL,26,NULL,44.48,51.89,NULL,2.99,NULL,38,9,-30,0.96,43.87,6.51,4.5
1530,11821,"041460","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1530,11822,"041460","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1530,11823,"041460","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1531,11824,"021650","2016-12-01",1229,NULL,19,NULL,169.16,21.28,NULL,1.02,NULL,82,-49,-33,0.61,12.86,4.94,1.88
1531,11825,"021650","2017-12-01",1538,NULL,6,NULL,190.11,43.52,NULL,0.71,NULL,78,-220,280,0.61,34.74,1.41,0.5
1531,11826,"021650","2018-12-01",1643,NULL,8,NULL,157.97,44.82,NULL,0.69,NULL,28,-135,60,0.64,30.01,1.56,0.57
1531,11827,"021650","2019-12-01",1568,NULL,33,NULL,129.14,13.31,NULL,0.77,NULL,82,-22,-69,0.92,12.13,5.99,2.46
1531,11828,"021650","2020-12-01",1707,NULL,105,NULL,106.11,6.15,NULL,0.95,NULL,156,-67,-20,1.27,7.73,16.88,7.79
1531,11829,"021650","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1531,11830,"021650","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1531,11831,"021650","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1532,11832,"030520","2016-12-01",1012,NULL,149,NULL,22.82,25.62,NULL,NULL,NULL,207,-97,-55,1.21,29.29,9.61,6.91
1532,11833,"030520","2017-12-01",1212,NULL,202,NULL,142.62,20.54,NULL,NULL,NULL,426,-1860,1742,1.67,32.47,11.74,5.28
1532,11834,"030520","2018-12-01",2129,NULL,65,NULL,113.67,46.04,NULL,NULL,NULL,605,-500,19,1.54,67.03,3.4,1.79
1532,11835,"030520","2019-12-01",3193,NULL,193,NULL,95.31,12.22,NULL,NULL,NULL,405,-80,-192,0,0,8.87,3.39
1532,11836,"030520","2020-12-01",4014,NULL,371,NULL,59.62,12.44,NULL,NULL,NULL,672,-725,151,0,0,14.72,6.78
1532,11837,"030520","2021-12-01",3883,NULL,300,NULL,48.15,16.78,NULL,1.61,NULL,449,-291,70,0,NULL,10.54,4.21
1532,11838,"030520","2022-12-01",4330,NULL,372,NULL,46.16,13.69,NULL,1.43,NULL,586,-373,65,0,NULL,11.65,5.26
1532,11839,"030520","2023-12-01",4999,NULL,457,NULL,44.53,11.13,NULL,1.26,NULL,613,-467,86,0,NULL,12.69,6.01
1533,11840,"256150","2016-12-01",233,NULL,25,NULL,150.33,NULL,NULL,0,NULL,29,-9,-23,NULL,4.94,37.53,14.38
1533,11841,"256150","2017-12-01",272,NULL,24,NULL,68.83,NULL,NULL,0,NULL,20,9,-18,NULL,0,25,12.52
1533,11842,"256150","2018-12-01",396,NULL,42,NULL,57.31,NULL,NULL,0,NULL,28,-20,-4,NULL,0,29.83,18.39
1533,11843,"256150","2019-12-01",484,NULL,48,NULL,33,11.49,NULL,1.87,NULL,53,-127,101,1.28,14.48,20.38,14.43
1533,11844,"256150","2020-12-01",610,NULL,82,NULL,17.08,12.85,NULL,2.49,NULL,70,-16,-21,1.15,13.76,22.76,18.37
1533,11845,"256150","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1533,11846,"256150","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1533,11847,"256150","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1534,11848,"002680","2016-12-01",1281,NULL,8,NULL,168.25,66.3,NULL,1.07,NULL,98,-19,-74,0,0,1.71,0.63
1534,11849,"002680","2017-12-01",1250,NULL,9,NULL,167.34,45.5,NULL,0.8,NULL,34,-30,-1,0,0,1.87,0.7
1534,11850,"002680","2018-12-01",1099,NULL,-35,NULL,221.5,NULL,NULL,1.07,NULL,-53,-22,174,0,0,-7.89,-2.71
1534,11851,"002680","2019-12-01",922,NULL,-67,NULL,259.74,NULL,NULL,1.05,NULL,-5,-22,-34,0,0,-16.98,-5.01
1534,11852,"002680","2020-12-01",773,NULL,-156,NULL,137.09,NULL,NULL,1.16,NULL,-28,32,-48,NULL,0,-32.96,-11.62
1534,11853,"002680","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1534,11854,"002680","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1534,11855,"002680","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1535,11856,"066110","2016-12-01",184,NULL,-35,NULL,91.85,NULL,NULL,2.26,NULL,20,-433,423,0,0,-9.49,-5.22
1535,11857,"066110","2017-12-01",142,NULL,-130,NULL,94.07,NULL,NULL,1.29,NULL,-48,-81,156,0,0,-28.52,-14.78
1535,11858,"066110","2018-12-01",98,NULL,-295,NULL,114.3,NULL,NULL,1.69,NULL,-124,182,-44,0,0,-76.1,-37.63
1535,11859,"066110","2019-12-01",52,NULL,-194,NULL,260.18,NULL,NULL,1.53,NULL,-104,-574,630,0,0,-70.15,-25.29
1535,11860,"066110","2020-12-01",30,NULL,-94,NULL,227.27,NULL,NULL,1.53,NULL,111,168,-282,0,0,-48.77,-14.03
1535,11861,"066110","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1535,11862,"066110","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1535,11863,"066110","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1536,11864,"034810","2016-12-01",121,NULL,63,NULL,13.69,21.04,NULL,0.94,NULL,17,-41,37,0.93,19.46,4.53,4.04
1536,11865,"034810","2017-12-01",122,NULL,34,NULL,18.82,34.64,NULL,0.82,NULL,7,-74,74,1.04,35.97,2.39,2.06
1536,11866,"034810","2018-12-01",149,NULL,8,NULL,34.56,132.73,NULL,0.71,NULL,46,-229,190,1.22,161.57,0.53,0.42
1536,11867,"034810","2019-12-01",203,NULL,23,NULL,52.17,42.17,NULL,0.7,NULL,58,-248,221,1.75,73.62,1.65,1.15
1536,11868,"034810","2020-12-01",4794,NULL,3452,NULL,89.6,0.49,NULL,0.34,NULL,472,53,-174,1.46,0.88,NULL,NULL
1536,11869,"034810","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1536,11870,"034810","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1536,11871,"034810","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1537,11872,"041440","2016-12-01",3374,NULL,141,NULL,56.84,12.68,NULL,1.07,NULL,472,-9,-507,1.1,13.89,8.88,5.16
1537,11873,"041440","2017-12-01",3403,NULL,176,NULL,49.09,9.49,NULL,0.91,NULL,-23,-35,30,1.18,11.15,10.03,6.57
1537,11874,"041440","2018-12-01",3112,NULL,101,NULL,40.34,10.13,NULL,0.53,NULL,140,-38,-95,1.92,19.36,5.4,3.73
1537,11875,"041440","2019-12-01",2486,NULL,12,NULL,47.64,68.41,NULL,0.42,NULL,-26,-53,78,0.9,61.52,0.61,0.42
1537,11876,"041440","2020-12-01",2635,NULL,-71,NULL,35.99,NULL,NULL,0.42,NULL,361,-90,-283,0.47,-5.02,-3.81,-2.68
1537,11877,"041440","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1537,11878,"041440","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1537,11879,"041440","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1538,11880,"064240","2016-12-01",1221,NULL,121,NULL,27.89,45.83,NULL,4.92,NULL,99,-32,123,0,0,11.32,9.01
1538,11881,"064240","2017-12-01",409,NULL,-171,NULL,15.44,NULL,NULL,4.86,NULL,186,-247,-60,0,0,-16.34,-13.37
1538,11882,"064240","2018-12-01",343,NULL,-201,NULL,20.83,NULL,NULL,1.94,NULL,-67,135,0,0,0,-23.5,-17.87
1538,11883,"064240","2019-12-01",528,NULL,-101,NULL,11.02,NULL,NULL,2.18,NULL,-83,-16,-10,0,0,-13.86,-13.43
1538,11884,"064240","2020-12-01",407,NULL,-17,NULL,15.19,NULL,NULL,1.45,NULL,-29,12,44,0,0,-2.49,-4.85
1538,11885,"064240","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1538,11886,"064240","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1538,11887,"064240","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1539,11888,"200670","2016-12-01",471,NULL,103,NULL,16.06,29.13,NULL,2.7,NULL,76,-205,49,1.46,41.75,NULL,NULL
1539,11889,"200670","2017-12-01",547,NULL,119,NULL,13.9,33.82,NULL,3.62,NULL,88,-208,-97,1.33,43.18,11,10.58
1539,11890,"200670","2018-12-01",648,NULL,92,NULL,12.84,29.89,NULL,2.48,NULL,238,-155,-164,2.04,58.04,8.6,8.34
1539,11891,"200670","2019-12-01",786,NULL,104,NULL,14.05,22.15,NULL,1.97,NULL,138,-161,-85,2.16,45.7,9.55,9.1
1539,11892,"200670","2020-12-01",985,NULL,151,NULL,30.23,15.7,NULL,1.86,NULL,238,-298,156,1.68,24.95,12.99,10.96
1539,11893,"200670","2021-12-01",1118,NULL,120,NULL,44.25,17.62,NULL,1.55,NULL,185,-531,203,2.36,41.55,9.65,7.48
1539,11894,"200670","2022-12-01",1280,NULL,134,NULL,49.51,15.78,NULL,1.46,NULL,254,-116,53,2.36,37.21,10.09,7.15
1539,11895,"200670","2023-12-01",1455,NULL,163,NULL,53.43,12.97,NULL,1.35,NULL,232,-117,47,2.36,30.59,11.44,7.92
1540,11896,"263920","2016-12-01",272,NULL,39,NULL,45.73,NULL,NULL,0,NULL,34,-10,-5,NULL,0,45.33,29.25
1540,11897,"263920","2017-12-01",271,NULL,7,NULL,24.14,45.79,NULL,1.77,NULL,-31,-120,126,0,0,4.2,3.2
1540,11898,"263920","2018-12-01",234,NULL,-1,NULL,49.58,NULL,NULL,4.41,NULL,40,-60,47,0,0,NULL,NULL
1540,11899,"263920","2019-12-01",250,NULL,-51,NULL,41.52,NULL,NULL,0.98,NULL,-84,-423,562,0,0,-12.02,-8.37
1540,11900,"263920","2020-12-01",362,NULL,-378,NULL,70.08,NULL,NULL,1.61,NULL,40,-14,-30,0,0,-80.76,-53.47
1540,11901,"263920","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1540,11902,"263920","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1540,11903,"263920","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1541,11904,"024060","2016-12-01",1438,NULL,22,NULL,14.4,23.59,NULL,0.72,NULL,11,-23,1,2.92,66.77,3.17,2.77
1541,11905,"024060","2017-12-01",1555,NULL,21,NULL,14.56,20.16,NULL,0.58,NULL,16,1,-15,3.6,70.43,2.97,2.6
1541,11906,"024060","2018-12-01",1662,NULL,24,NULL,6.76,17.12,NULL,0.56,NULL,50,48,-75,4.44,73.63,3.38,3.06
1541,11907,"024060","2019-12-01",1507,NULL,83,NULL,8.65,9.7,NULL,1.01,NULL,7,-2,-22,2.8,26.3,11.25,10.44
1541,11908,"024060","2020-12-01",1148,NULL,48,NULL,5.18,22.6,NULL,1.32,NULL,17,0,-26,2.08,45.52,6.12,5.73
1541,11909,"024060","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1541,11910,"024060","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1541,11911,"024060","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1559,11912,"027410","2016-12-01",861,NULL,1835,NULL,103.53,22.76,NULL,4.52,NULL,3320,-1580,-2248,0.95,21.6,21.62,10.43
1559,11913,"027410","2017-12-01",1243,NULL,34976,NULL,18.32,0.2,NULL,0.69,NULL,3841,-3509,-1186,1.31,0.18,428.57,252.03
1559,11914,"027410","2018-12-01",2206,NULL,483,NULL,7.2,14.04,NULL,0.52,NULL,-292,294,-37,0.43,6.91,4.41,3.8
1559,11915,"027410","2019-12-01",1334,NULL,269,NULL,8.45,19.91,NULL,0.36,NULL,138,-4,-115,1.96,39.18,1.8,1.07
1559,11916,"027410","2020-12-01",1544,NULL,272,NULL,7.88,17.2,NULL,0.31,NULL,214,-292,24,2.25,38.65,1.81,1.08
1559,11917,"027410","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1559,11918,"027410","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1559,11919,"027410","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1560,11920,"000590","2016-12-01",1231,NULL,92,NULL,12.23,10.09,NULL,0.43,NULL,166,-180,-33,0.62,6.22,4.41,5.92
1560,11921,"000590","2017-12-01",1210,NULL,59,NULL,12.25,15.71,NULL,0.43,NULL,169,4,-42,0.62,9.73,2.74,4.78
1560,11922,"000590","2018-12-01",1226,NULL,63,NULL,10.8,11.76,NULL,0.34,NULL,102,-34,-99,0.78,9.14,2.89,4.17
1560,11923,"000590","2019-12-01",1350,NULL,106,NULL,9.83,6.36,NULL,0.29,NULL,193,124,-74,0.85,5.4,4.68,5.37
1560,11924,"000590","2020-12-01",1316,NULL,76,NULL,9.53,8.92,NULL,0.28,NULL,148,193,-31,0.85,7.51,3.2,3.71
1560,11925,"000590","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1560,11926,"000590","2022-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1560,11927,"000590","2023-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1561,11928,"012030","2016-12-01",2048,NULL,-207,NULL,41.85,NULL,NULL,0.83,NULL,144,69,-186,0,0,-13.05,-8.43
1561,11929,"012030","2017-12-01",1968,NULL,-10,NULL,41.95,NULL,NULL,0.85,NULL,80,18,-83,0,0,-0.66,-0.46
1561,11930,"012030","2018-12-01",2371,NULL,-40,NULL,109.65,NULL,NULL,1.15,NULL,68,-848,928,0,0,-2.87,-1.64
1561,11931,"012030","2019-12-01",2385,NULL,44,NULL,72.12,40.19,NULL,0.8,NULL,310,-88,-258,0,0,2.53,1.35
1561,11932,"012030","2020-12-01",2724,NULL,63,NULL,50.62,25.54,NULL,0.48,NULL,182,-90,-151,0,0,2.39,1.5
1561,11933,"012030","2021-12-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
